"Label","Value"
"2015-06-20","2516044"
"2015-06-27","3056895"
"2015-07-04","2669820"
"2015-07-11","2415506"
"2015-07-18","3291490"
"2015-07-25","3407433"
"2015-08-01","3466551"
"2015-08-08","4017521"
"2015-08-15","3238923"
"2015-08-22","4723948"
"2015-08-29","4192735"
"2015-09-05","4428399"
"2015-09-12","4409570"
"2015-09-19","4766714"
"2015-09-26","4631920"
"2015-10-03","4906028"
"2015-10-10","4877688"
"2015-10-17","4048773"
"2015-10-24","5401784"
"2015-10-31","6857352"
"2015-11-07","6251959"
"2015-11-14","5943519"
"2015-11-21","5701978"
"2015-11-28","6841177"
"2015-12-05","7337208"
"2015-12-12","6588846"
"2015-12-19","8021739"
"2015-12-26","5595683"
"2016-01-02","6368345"
"2016-01-09","7483238"
"2016-01-16","8109535"
"2016-01-23","9195893"
"2016-01-30","9652464"
"2016-02-06","9665863"
"2016-02-13","10258509"
"2016-02-20","10630164"
"2016-02-27","11727166"
"2016-03-05","15408799"
"2016-03-12","16279804"
"2016-03-19","13173789"
"2016-03-26","13437761"
"2016-04-02","15447600"
"2016-04-09","14478080"
"2016-04-16","10609616"
"2016-04-23","8724456"
"2016-04-30","10373572"
"2016-05-07","9737503"
"2016-05-14","7806515"
"2016-05-21","7734886"
"2016-05-28","7938767"
"2016-06-04","8105533"
"2016-06-11","7015363"
"2016-06-18","11354133"
"2016-06-25","7426797"
"2016-07-02","5468395"
"2016-07-09","7905950"
"2016-07-16","7551464"
"2016-07-23","5474093"
"2016-07-30","5174921"
"2016-08-06","5268971"
"2016-08-13","3810865"
"2016-08-20","6463012"
"2016-08-27","4936011"
"2016-09-03","4783463"
"2016-09-10","4043295"
"2016-09-17","3621693"
"2016-09-24","3949583"
"2016-10-01","4108189"
"2016-10-08","4951121"
"2016-10-15","5466616"
"2016-10-22","3935759"
"2016-10-29","5453991"
"2016-11-05","5937318"
"2016-11-12","5723952"
"2016-11-19","4480214"
"2016-11-26","4202187"
"2016-12-03","4679252"
"2016-12-10","4104189"
"2016-12-17","3206811"
"2016-12-24","3415121"
"2016-12-31","3454792"
"2017-01-07","4333173"
"2017-01-14","3206232"
"2017-01-21","3911816"
"2017-01-28","3309389"
"2017-02-04","4257394"
"2017-02-11","4191581"
"2017-02-18","3409067"
"2017-02-25","4582337"
"2017-03-04","5236201"
"2017-03-11","4541107"
"2017-03-18","4311718"
"2017-03-25","3377383"
"2017-04-01","4554114"
"2017-04-08","5130305"
"2017-04-15","3844174"
"2017-04-22","3962379"
"2017-04-29","4119938"
"2017-05-06","5275254"
"2017-05-13","5650194"
"2017-05-20","5987808"
"2017-05-27","8526372"
"2017-06-03","9046153"
"2017-06-10","11075210"
"2017-06-17","8742061"
"2017-06-24","10507339"
"2017-07-01","7386799"
"2017-07-08","5870514"
"2017-07-15","5641752"
"2017-07-22","8070967"
"2017-07-29","6214155"
"2017-08-05","5818837"
"2017-08-12","9368646"
"2017-08-19","12410105"
"2017-08-26","9282854"
"2017-09-02","13669628"
"2017-09-09","16482279"
"2017-09-16","9858315"
"2017-09-23","11349912"
"2017-09-30","10656836"
"2017-10-07","12993296"
"2017-10-14","11986253"
"2017-10-21","11248483"
"2017-10-28","9819824"
"2017-11-04","17210411"
"2017-11-11","11620878"
"2017-11-18","14919995"
"2017-11-25","14738615"
"2017-12-02","20855960"
"2017-12-09","24268595"
"2017-12-16","31310427"
"2017-12-23","21937962"
"2017-12-30","22410408"
"2018-01-06","16929437"
"2018-01-13","17127968"
"2018-01-20","21395159"
"2018-01-27","10079998"
"2018-02-03","14651849"
"2018-02-10","11394991"
"2018-02-17","9619355"
"2018-02-24","12250065"
"2018-03-03","20402863"
"2018-03-10","10391779"
"2018-03-17","9281894"
"2018-03-24","11740827"
"2018-03-31","8193175"
"2018-04-07","11552176"
"2018-04-14","11509994"
"2018-04-21","8092134"
"2018-04-28","8823980"
"2018-05-05","7211910"
"2018-05-12","8089225"
"2018-05-19","9934110"
"2018-05-26","6588746"
"2018-06-02","10643700"
"2018-06-09","10770561"
"2018-06-16","10528912"
"2018-06-23","10021529"
"2018-06-30","9546751"
"2018-07-07","8809945"
"2018-07-14","9769502"
"2018-07-21","11963146"
"2018-07-28","11405704"
"2018-08-04","10591164"
"2018-08-11","9595893"
"2018-08-18","11046931"
"2018-08-25","10495778"
"2018-09-01","8270510"
"2018-09-08","12408021"
"2018-09-15","8497999"
"2018-09-22","10310955"
"2018-09-29","8954764"
"2018-10-06","11431950"
"2018-10-13","11440430"
"2018-10-20","11085919"
"2018-10-27","10117779"
"2018-11-03","13336248"
"2018-11-10","14297461"
"2018-11-17","8394323"
"2018-11-24","9415626"
"2018-12-01","10594486"
"2018-12-08","8795699"
"2018-12-15","10075958"
"2018-12-22","10002797"
"2018-12-29","7334735"
"2019-01-05","8929867"
"2019-01-12","11705481"
"2019-01-19","8696702"
"2019-01-26","8192563"
"2019-02-02","10998426"
"2019-02-09","13105797"
"2019-02-16","9765883"
"2019-02-23","10703049"
"2019-03-02","15757925"
"2019-03-09","16894721"
"2019-03-16","13291268"
"2019-03-23","9184462"
"2019-03-30","14779787"
"2019-04-06","15538217"
"2019-04-13","14298132"
"2019-04-20","11291629"
"2019-04-27","13579479"
"2019-05-04","16443143"
"2019-05-11","15466095"
"2019-05-18","17122945"
"2019-05-25","16229247"
"2019-06-01","17638005"
"2019-06-08","15775864"
"2019-06-15","16442285"
"2019-06-22","16706959"
"2019-06-29","17811265"
"2019-07-06","14177020"
"2019-07-13","16876522"
"2019-07-20","16296319"
"2019-07-27","15430124"
"2019-08-03","18733605"
"2019-08-10","20395265"
"2019-08-17","17806735"
"2019-08-24","19887347"
"2019-08-31","19373370"
"2019-09-07","17209269"
"2019-09-14","16875619"
"2019-09-21","16816271"
"2019-09-28","14501954"
"2019-10-05","15870249"
"2019-10-12","16504885"
"2019-10-19","13665700"
"2019-10-26","14868695"
"2019-11-02","20350020"
"2019-11-09","12287373"
"2019-11-16","11732482"
"2019-11-23","12222007"
"2019-11-30","14854473"
"2019-12-07","11742640"
"2019-12-14","10937628"
"2019-12-21","13854396"
"2019-12-28","9276780"
"2020-01-04","11477628"
"2020-01-11","12064284"
"2020-01-18","13219648"
"2020-01-25","9741803"
"2020-02-01","16229649"
"2020-02-08","13386137"
"2020-02-15","10864626"
"2020-02-22","10675679"
"2020-02-29","12314951"
"2020-03-07","14457351"
"2020-03-14","8578134"
"2020-03-21","11075892"
"2020-03-28","11716726"
"2020-04-04","14879516"
"2020-04-11","13729507"
"2020-04-18","13310901"
"2020-04-25","16802083"
"2020-05-02","17678492"
"2020-05-09","23534717"
"2020-05-16","29092617"
"2020-05-23","28710829"
"2020-05-30","25171681"
"2020-06-06","20940537"
"2020-06-13","23428889"
"2020-06-20","24133473"
"2020-06-27","26953098"
"2020-07-04","25874345"
"2020-07-11","24820806"
"2020-07-18","23105393"
"2020-07-25","26308464"
"2020-08-01","39775692"
"2020-08-08","28128074"
"2020-08-15","29399594"
"2020-08-22","29011175"
"2020-08-29","28926641"
"2020-09-05","30223665"
"2020-09-12","28124424"
"2020-09-19","26014394"
"2020-09-26","26596697"
