"Label","Value"
"2017-09-02","2351014676"
"2017-09-09","2279677492"
"2017-09-16","2400904067"
"2017-09-23","1677431334"
"2017-09-30","2416301380"
"2017-10-07","2298552058"
"2017-10-14","3000096621"
"2017-10-21","2287514407"
"2017-10-28","2355894959"
"2017-11-04","3412328663"
"2017-11-11","2818346239"
"2017-11-18","3528080818"
"2017-11-25","3787750727"
"2017-12-02","5441720593"
"2017-12-09","5999887165"
"2017-12-16","6627823765"
"2017-12-23","5193106906"
"2017-12-30","2902392016"
"2018-01-06","3772786491"
"2018-01-13","3282845349"
"2018-01-20","4390688434"
"2018-01-27","3405790346"
"2018-02-03","3636740780"
"2018-02-10","3324103967"
"2018-02-17","3281883458"
"2018-02-24","3239396539"
"2018-03-03","3890867383"
"2018-03-10","3444074443"
"2018-03-17","3037326633"
"2018-03-24","3080416679"
"2018-03-31","2051306349"
"2018-04-07","3129966133"
"2018-04-14","3658897954"
"2018-04-21","3808309316"
"2018-04-28","4173501141"
"2018-05-05","3900749860"
"2018-05-12","3337107490"
"2018-05-19","3125175597"
"2018-05-26","3324743690"
"2018-06-02","3502542183"
"2018-06-09","3270460268"
"2018-06-16","3280860111"
"2018-06-23","3576517367"
"2018-06-30","3824888121"
"2018-07-07","3393208525"
"2018-07-14","3556822618"
"2018-07-21","3898201186"
"2018-07-28","4408623702"
"2018-08-04","4132208009"
"2018-08-11","3427480233"
"2018-08-18","4398086252"
"2018-08-25","4434036491"
"2018-09-01","3102808231"
"2018-09-08","5043215882"
"2018-09-15","5138969527"
"2018-09-22","5466719190"
"2018-09-29","4342437057"
"2018-10-06","5189221979"
"2018-10-13","6216128550"
"2018-10-20","6248141691"
"2018-10-27","7752577903"
"2018-11-03","8126917802"
"2018-11-10","7803897385"
"2018-11-17","6087036392"
"2018-11-24","7189623948"
"2018-12-01","7029102814"
"2018-12-08","7106834866"
"2018-12-15","6359825416"
"2018-12-22","8396848398"
"2018-12-29","6414053305"
"2019-01-05","4258262343"
"2019-01-12","5610840709"
"2019-01-19","7321511367"
"2019-01-26","7172401786"
"2019-02-02","6567474499"
"2019-02-09","7633837233"
"2019-02-16","6812113607"
"2019-02-23","7902408641"
"2019-03-02","7899007371"
"2019-03-09","7387797087"
"2019-03-16","7920704668"
"2019-03-23","6868108061"
"2019-03-30","7882215094"
"2019-04-06","9002059817"
"2019-04-13","7087865168"
"2019-04-20","5307399928"
"2019-04-27","7701655526"
"2019-05-04","8039074991"
"2019-05-11","10632752608"
"2019-05-18","10132310389"
"2019-05-25","9980602391"
"2019-06-01","8352290672"
"2019-06-08","7616449540"
"2019-06-15","9208527186"
"2019-06-22","9323279326"
"2019-06-29","9258345858"
"2019-07-06","7969072384"
"2019-07-13","9228696978"
"2019-07-20","8031350452"
"2019-07-27","7040087054"
"2019-08-03","9127793058"
"2019-08-10","8105218971"
"2019-08-17","8566942318"
"2019-08-24","8688286330"
"2019-08-31","9405221217"
"2019-09-07","9925784522"
"2019-09-14","9410529987"
"2019-09-21","9032934011"
"2019-09-28","7571910380"
"2019-10-05","9475421935"
"2019-10-12","8000724771"
"2019-10-19","6669932819"
"2019-10-26","8138785427"
"2019-11-02","7511842264"
"2019-11-09","7093025132"
"2019-11-16","5251401316"
"2019-11-23","6656303199"
"2019-11-30","6750561041"
"2019-12-07","7489796294"
"2019-12-14","6432248844"
"2019-12-21","6521676132"
"2019-12-28","4768563828"
"2020-01-04","3839559317"
"2020-01-11","6028280613"
"2020-01-18","6599040723"
"2020-01-25","6006920595"
"2020-02-01","7318680564"
"2020-02-08","6995996689"
"2020-02-15","7921685528"
"2020-02-22","7804603774"
"2020-02-29","7397192026"
"2020-03-07","8394849328"
"2020-03-14","9595178200"
"2020-03-21","9660886673"
"2020-03-28","8263544523"
"2020-04-04","10311155988"
"2020-04-11","8359158010"
"2020-04-18","9906517596"
"2020-04-25","9611885302"
"2020-05-02","13089884986"
"2020-05-09","15172265683"
"2020-05-16","14401427570"
"2020-05-23","11843543650"
"2020-05-30","10623090414"
"2020-06-06","11138631436"
"2020-06-13","10356126034"
"2020-06-20","9534923514"
"2020-06-27","9598745292"
"2020-07-04","10064465685"
"2020-07-11","9308026107"
"2020-07-18","9022706547"
"2020-07-25","8572618092"
"2020-08-01","11410658027"
"2020-08-08","10582473051"
"2020-08-15","10908333778"
"2020-08-22","11002260349"
"2020-08-29","10682246475"
"2020-09-05","11598846440"
"2020-09-12","10683343198"
"2020-09-19","10988323955"
"2020-09-26","12507194632"
