"Label","Value"
"2017-06-24","4041312"
"2017-07-01","3397217"
"2017-07-08","2661925"
"2017-07-15","3401494"
"2017-07-22","3053882"
"2017-07-29","4018302"
"2017-08-05","3627972"
"2017-08-12","4650361"
"2017-08-19","4670195"
"2017-08-26","3976746"
"2017-09-02","5476746"
"2017-09-09","4054707"
"2017-09-16","4423462"
"2017-09-23","4285270"
"2017-09-30","5049367"
"2017-10-07","4671311"
"2017-10-14","4281421"
"2017-10-21","4517958"
"2017-10-28","7209976"
"2017-11-04","12613005"
"2017-11-11","6380178"
"2017-11-18","6273110"
"2017-11-25","8430466"
"2017-12-02","12648523"
"2017-12-09","16917699"
"2017-12-16","16145555"
"2017-12-23","15876324"
"2017-12-30","9741824"
"2018-01-06","11959022"
"2018-01-13","9968418"
"2018-01-20","10053849"
"2018-01-27","9503756"
"2018-02-03","8538890"
"2018-02-10","7169738"
"2018-02-17","6576141"
"2018-02-24","5657915"
"2018-03-03","7004908"
"2018-03-10","5656239"
"2018-03-17","4885478"
"2018-03-24","5842719"
"2018-03-31","5820240"
"2018-04-07","5420923"
"2018-04-14","7094810"
"2018-04-21","4967043"
"2018-04-28","5569197"
"2018-05-05","6378915"
"2018-05-12","5902440"
"2018-05-19","4653496"
"2018-05-26","5489572"
"2018-06-02","5210823"
"2018-06-09","7056732"
"2018-06-16","6892290"
"2018-06-23","5258038"
"2018-06-30","6529073"
"2018-07-07","6524618"
"2018-07-14","5135629"
"2018-07-21","8122370"
"2018-07-28","5533375"
"2018-08-04","5360054"
"2018-08-11","5818606"
"2018-08-18","7491045"
"2018-08-25","9074201"
"2018-09-01","4237355"
"2018-09-08","5223107"
"2018-09-15","5187151"
"2018-09-22","8214388"
"2018-09-29","7265751"
"2018-10-06","3517705"
"2018-10-13","5081259"
"2018-10-20","6780989"
"2018-10-27","4943191"
"2018-11-03","6283117"
"2018-11-10","4609524"
"2018-11-17","3819225"
"2018-11-24","5052565"
"2018-12-01","4662031"
"2018-12-08","3570548"
"2018-12-15","4490051"
"2018-12-22","5996285"
"2018-12-29","4000095"
"2019-01-05","3563175"
"2019-01-12","4333482"
"2019-01-19","5092533"
"2019-01-26","4547979"
"2019-02-02","4426515"
"2019-02-09","4394643"
"2019-02-16","3798147"
"2019-02-23","4604271"
"2019-03-02","4520725"
"2019-03-09","3943937"
"2019-03-16","3427438"
"2019-03-23","4145324"
"2019-03-30","5246564"
"2019-04-06","4509563"
"2019-04-13","3965621"
"2019-04-20","2987005"
"2019-04-27","4774573"
"2019-05-04","4140681"
"2019-05-11","3867274"
"2019-05-18","4409711"
"2019-05-25","5078592"
"2019-06-01","4373899"
"2019-06-08","3840435"
"2019-06-15","5647530"
"2019-06-22","4992152"
"2019-06-29","6186503"
"2019-07-06","4998175"
"2019-07-13","4142667"
"2019-07-20","4980843"
"2019-07-27","5388834"
"2019-08-03","4333664"
"2019-08-10","4568264"
"2019-08-17","3854156"
"2019-08-24","3938378"
"2019-08-31","4438945"
"2019-09-07","3797648"
"2019-09-14","3874818"
"2019-09-21","3790738"
"2019-09-28","4682626"
"2019-10-05","4071578"
"2019-10-12","3154101"
"2019-10-19","3409822"
"2019-10-26","4012696"
"2019-11-02","4023367"
"2019-11-09","3566126"
"2019-11-16","3014465"
"2019-11-23","3607905"
"2019-11-30","4174789"
"2019-12-07","3250758"
"2019-12-14","3003029"
"2019-12-21","3044333"
"2019-12-28","3191563"
"2020-01-04","2455803"
"2020-01-11","2822839"
"2020-01-18","3127339"
"2020-01-25","3107586"
"2020-02-01","3440169"
"2020-02-08","3364065"
"2020-02-15","3246735"
"2020-02-22","3214510"
"2020-02-29","4583323"
"2020-03-07","3278566"
"2020-03-14","3109907"
"2020-03-21","3149900"
