"Label","Value"
"2015-05-09","25644"
"2015-05-16","11394"
"2015-05-23","27475"
"2015-05-30","24275"
"2015-06-06","42373"
"2015-06-13","40339"
"2015-06-20","42338"
"2015-06-27","45579"
"2015-07-04","51727"
"2015-07-11","35803"
"2015-07-18","47761"
"2015-07-25","22396"
"2015-08-01","35822"
"2015-08-08","27822"
"2015-08-15","41922"
"2015-08-22","40968"
"2015-08-29","27597"
"2015-09-05","27399"
"2015-09-12","36246"
"2015-09-19","29045"
"2015-09-26","40423"
"2015-10-03","37709"
"2015-10-10","38860"
"2015-10-17","34348"
"2015-10-24","26301"
"2015-10-31","32785"
"2015-11-07","43132"
"2015-11-14","40874"
"2015-11-21","66275"
"2015-11-28","84645"
"2015-12-05","51767"
"2015-12-12","100749"
"2015-12-19","56864"
"2015-12-26","60095"
"2016-01-02","79590"
"2016-01-09","106180"
"2016-01-16","81893"
"2016-01-23","58994"
"2016-01-30","43080"
"2016-02-06","57152"
"2016-02-13","41446"
"2016-02-20","79834"
"2016-02-27","72346"
"2016-03-05","58195"
"2016-03-12","69620"
"2016-03-19","39680"
"2016-03-26","51641"
"2016-04-02","102802"
"2016-04-09","41945"
"2016-04-16","52218"
"2016-04-23","70228"
"2016-04-30","65967"
"2016-05-07","52074"
"2016-05-14","50622"
"2016-05-21","47870"
"2016-05-28","77662"
"2016-06-04","72116"
"2016-06-11","100181"
"2016-06-18","110449"
"2016-06-25","128136"
"2016-07-02","90101"
"2016-07-09","67883"
"2016-07-16","63715"
"2016-07-23","65790"
"2016-07-30","57520"
"2016-08-06","102865"
"2016-08-13","123632"
"2016-08-20","84913"
"2016-08-27","206144"
"2016-09-03","148542"
"2016-09-10","142674"
"2016-09-17","110232"
"2016-09-24","120253"
"2016-10-01","168271"
"2016-10-08","121522"
"2016-10-15","103903"
"2016-10-22","115149"
"2016-10-29","150994"
"2016-11-05","103347"
"2016-11-12","121933"
"2016-11-19","94277"
"2016-11-26","129837"
"2016-12-03","135072"
"2016-12-10","159317"
"2016-12-17","146633"
"2016-12-24","192749"
"2016-12-31","102609"
"2017-01-07","231857"
"2017-01-14","183318"
"2017-01-21","289022"
"2017-01-28","203132"
"2017-02-04","218265"
"2017-02-11","195277"
"2017-02-18","169678"
"2017-02-25","253123"
"2017-03-04","267460"
"2017-03-11","273968"
"2017-03-18","277033"
"2017-03-25","300062"
"2017-04-01","251972"
"2017-04-08","216973"
"2017-04-15","175211"
"2017-04-22","190384"
"2017-04-29","229081"
"2017-05-06","495177"
"2017-05-13","567503"
"2017-05-20","671327"
"2017-05-27","751131"
"2017-06-03","554590"
"2017-06-10","868546"
"2017-06-17","718513"
"2017-06-24","619837"
"2017-07-01","383692"
"2017-07-08","214997"
"2017-07-15","408041"
"2017-07-22","442392"
"2017-07-29","593236"
"2017-08-05","481076"
"2017-08-12","727591"
"2017-08-19","816302"
"2017-08-26","661143"
"2017-09-02","967057"
"2017-09-09","830553"
"2017-09-16","1322327"
"2017-09-23","867181"
"2017-09-30","934189"
"2017-10-07","476850"
"2017-10-14","959206"
"2017-10-21","1169152"
"2017-10-28","1128162"
"2017-11-04","1510455"
"2017-11-11","1529739"
"2017-11-18","1246513"
"2017-11-25","2099648"
"2017-12-02","2900065"
"2017-12-09","4191522"
"2017-12-16","3405772"
"2017-12-23","3854364"
"2017-12-30","1534727"
"2018-01-06","2604659"
"2018-01-13","2467068"
"2018-01-20","1954526"
"2018-01-27","1183295"
"2018-02-03","1612900"
"2018-02-10","1400291"
"2018-02-17","1169296"
"2018-02-24","1170564"
"2018-03-03","751453"
"2018-03-10","1452366"
"2018-03-17","1121609"
"2018-03-24","805166"
"2018-03-31","360481"
"2018-04-07","624430"
"2018-04-14","678224"
"2018-04-21","648489"
"2018-04-28","709283"
"2018-05-05","695147"
"2018-05-12","825938"
"2018-05-19","651880"
"2018-05-26","465686"
"2018-06-02","416478"
"2018-06-09","368416"
"2018-06-16","431158"
"2018-06-23","319663"
"2018-06-30","503462"
"2018-07-07","381966"
"2018-07-14","214702"
"2018-07-21","302552"
"2018-07-28","411959"
"2018-08-04","321404"
"2018-08-11","309298"
"2018-08-18","378200"
"2018-08-25","232403"
"2018-09-01","224588"
"2018-09-08","265340"
"2018-09-15","276011"
"2018-09-22","243402"
"2018-09-29","310827"
"2018-10-06","266257"
"2018-10-13","406566"
"2018-10-20","325304"
"2018-10-27","336846"
"2018-11-03","330243"
"2018-11-10","291686"
"2018-11-17","307691"
"2018-11-24","556188"
"2018-12-01","240342"
"2018-12-08","277072"
"2018-12-15","324808"
"2018-12-22","240495"
"2018-12-29","106536"
"2019-01-05","149808"
"2019-01-12","161519"
"2019-01-19","146676"
"2019-01-26","169524"
"2019-02-02","221016"
"2019-02-09","185569"
"2019-02-16","188605"
"2019-02-23","219698"
"2019-03-02","168867"
"2019-03-09","202393"
"2019-03-16","142581"
"2019-03-23","211018"
"2019-03-30","252700"
"2019-04-06","335130"
"2019-04-13","234304"
"2019-04-20","139442"
"2019-04-27","201075"
"2019-05-04","180686"
"2019-05-11","393388"
"2019-05-18","333445"
"2019-05-25","229999"
"2019-06-01","218915"
"2019-06-08","212461"
"2019-06-15","231196"
"2019-06-22","550763"
"2019-06-29","505028"
"2019-07-06","405786"
"2019-07-13","527382"
"2019-07-20","261322"
"2019-07-27","178226"
"2019-08-03","179921"
"2019-08-10","437007"
"2019-08-17","242077"
"2019-08-24","267284"
"2019-08-31","341861"
"2019-09-07","253887"
"2019-09-14","214658"
"2019-09-21","192874"
"2019-09-28","402547"
"2019-10-05","227003"
"2019-10-12","216973"
"2019-10-19","171504"
"2019-10-26","144719"
"2019-11-02","204701"
"2019-11-09","169309"
"2019-11-16","191281"
"2019-11-23","194833"
"2019-11-30","259547"
"2019-12-07","248311"
"2019-12-14","301344"
"2019-12-21","276765"
"2019-12-28","147457"
"2020-01-04","114986"
"2020-01-11","116919"
"2020-01-18","157146"
"2020-01-25","156883"
"2020-02-01","313101"
"2020-02-08","161775"
"2020-02-15","231949"
"2020-02-22","147312"
"2020-02-29","95666"
"2020-03-07","148880"
"2020-03-14","215312"
"2020-03-21","178964"
"2020-03-28","227620"
"2020-04-04","165323"
"2020-04-11","116336"
"2020-04-18","155876"
"2020-04-25","134219"
"2020-05-02","208151"
"2020-05-09","210550"
"2020-05-16","177730"
"2020-05-23","242915"
"2020-05-30","329945"
"2020-06-06","359998"
"2020-06-13","191031"
"2020-06-20","176601"
"2020-06-27","99840"
"2020-07-04","235292"
"2020-07-11","90551"
"2020-07-18","170418"
"2020-07-25","173829"
"2020-08-01","190875"
"2020-08-08","160010"
"2020-08-15","178064"
"2020-08-22","128201"
"2020-08-29","123560"
"2020-09-05","212373"
"2020-09-12","106312"
"2020-09-19","122187"
"2020-09-26","103940"
