"Label","Value"
"2016-05-28","5007920"
"2016-06-04","18772786"
"2016-06-11","22307038"
"2016-06-18","3503714"
"2016-06-25","8046706"
"2016-07-02","7275769"
"2016-07-09","19348287"
"2016-07-16","32111134"
"2016-07-23","11332067"
"2016-07-30","20344762"
"2016-08-06","3647869"
"2016-08-13","18724537"
"2016-08-20","6674090"
"2016-08-27","15369404"
"2016-09-03","18955301"
"2016-09-10","6715612"
"2016-09-17","25621248"
"2016-09-24","98880407"
"2016-10-01","170146493"
"2016-10-08","328611377"
"2016-10-15","196549212"
"2016-10-22","139311890"
"2016-10-29","169655473"
"2016-11-05","289202005"
"2016-11-12","249447153"
"2016-11-19","353893875"
"2016-11-26","11780704"
"2016-12-03","136962876"
"2016-12-10","71992830"
"2016-12-17","74973557"
"2016-12-24","13561500"
"2016-12-31","137845039"
"2017-01-07","38345817"
"2017-01-14","48882747"
"2017-01-21","111813087"
"2017-01-28","39662098"
"2017-02-04","212207550"
"2017-02-11","133932200"
"2017-02-18","7196890"
"2017-02-25","95841543"
"2017-03-04","91525892"
"2017-03-11","10310000"
"2017-03-18","298254094"
"2017-03-25","61057556"
"2017-04-01","50595428"
"2017-04-08","27161278"
"2017-04-15","57656163"
"2017-04-22","125682324"
"2017-04-29","88730200"
"2017-05-06","65148016"
"2017-05-13","86601769"
"2017-05-20","24884667"
"2017-05-27","32419010"
"2017-06-03","12996694"
"2017-06-10","20697088"
"2017-06-17","69726199"
"2017-06-24","33801781"
"2017-07-01","21130000"
"2017-07-08","104211000"
"2017-07-15","28798512"
"2017-07-22","77910889"
"2017-07-29","192934584"
"2017-08-05","75919588"
"2017-08-12","57458161"
"2017-08-19","43816234"
"2017-08-26","264318811"
"2017-09-02","52800064"
"2017-09-09","97085378"
"2017-09-16","37620047"
"2017-09-23","168726000"
"2017-09-30","423810203"
"2017-10-07","25285339"
"2017-10-14","20371147"
"2017-10-21","61391202"
"2017-10-28","89891763"
"2017-11-04","430592814"
"2017-11-11","163411100"
"2017-11-18","254408925"
"2017-11-25","272117178"
"2017-12-02","92180000"
"2017-12-09","400508765"
"2017-12-16","299363950"
"2017-12-23","527711024"
"2017-12-30","225888000"
"2018-01-06","68406813"
"2018-01-13","230006834"
"2018-01-20","142213015"
"2018-01-27","157069093"
"2018-02-03","51923508"
"2018-02-10","78596345"
"2018-02-17","76742138"
"2018-02-24","183954970"
"2018-03-03","338308568"
"2018-03-10","350375292"
"2018-03-17","581680156"
"2018-03-24","168513647"
"2018-03-31","221358494"
"2018-04-07","87604000"
"2018-04-14","119282568"
"2018-04-21","167350704"
"2018-04-28","559892889"
"2018-05-05","203188068"
"2018-05-12","52511428"
"2018-05-19","84342004"
"2018-05-26","25912318"
"2018-06-02","140844658"
"2018-06-09","349329536"
"2018-06-16","542440292"
"2018-06-23","18705242"
"2018-06-30","29007764"
"2018-07-07","297699194"
"2018-07-14","1025078626"
"2018-07-21","428792526"
"2018-07-28","89590701"
"2018-08-04","33790769"
"2018-08-11","38172447"
"2018-08-18","101446371"
"2018-08-25","217968136"
"2018-09-01","33145639"
"2018-09-08","43114992"
"2018-09-15","36988769"
"2018-09-22","178292375"
"2018-09-29","336201954"
"2018-10-06","164952248"
"2018-10-13","63959340"
"2018-10-20","125828186"
"2018-10-27","208583200"
"2018-11-03","169818135"
"2018-11-10","268563001"
"2018-11-17","25402277"
"2018-11-24","921391154"
"2018-12-01","155108712"
"2018-12-08","134717605"
"2018-12-15","259225807"
"2018-12-22","199026010"
"2018-12-29","221532641"
"2019-01-05","325618442"
"2019-01-12","326388729"
"2019-01-19","371618509"
"2019-01-26","803738243"
"2019-02-02","479785969"
"2019-02-09","4533599639"
"2019-02-16","12195808701"
"2019-02-23","6501211793"
"2019-03-02","11783188526"
"2019-03-09","4021299543"
"2019-03-16","194173604"
"2019-03-23","143565290"
"2019-03-30","62595567"
"2019-04-06","61099688"
"2019-04-13","55970754"
"2019-04-20","85245382"
"2019-04-27","137856454"
"2019-05-04","131553919"
"2019-05-11","152794876"
"2019-05-18","330906751"
"2019-05-25","285094724"
"2019-06-01","443411279"
"2019-06-08","121066735"
"2019-06-15","308677923"
"2019-06-22","142666120"
"2019-06-29","409045700"
"2019-07-06","287845790"
"2019-07-13","879023674"
"2019-07-20","236857717"
"2019-07-27","735727837"
"2019-08-03","393984491"
"2019-08-10","514937786"
"2019-08-17","3158563142"
"2019-08-24","430153226"
"2019-08-31","414693305"
"2019-09-07","257249213"
"2019-09-14","415526234"
"2019-09-21","338425625"
"2019-09-28","673158093"
"2019-10-05","528568843"
"2019-10-12","291513521"
"2019-10-19","452376754"
"2019-10-26","232742061"
"2019-11-02","213637750"
"2019-11-09","267572992"
"2019-11-16","453514711"
"2019-11-23","449654036"
"2019-11-30","653460052"
"2019-12-07","430662664"
"2019-12-14","416397343"
"2019-12-21","518517977"
"2019-12-28","434294369"
"2020-01-04","389442066"
"2020-01-11","324247822"
"2020-01-18","248860598"
"2020-01-25","229056713"
"2020-02-01","240249900"
"2020-02-08","228248660"
"2020-02-15","325438221"
"2020-02-22","978191099"
"2020-02-29","298854686"
"2020-03-07","147186590"
"2020-03-14","254109413"
"2020-03-21","238180497"
"2020-03-28","398385341"
"2020-04-04","627351154"
"2020-04-11","501746698"
"2020-04-18","160393264"
"2020-04-25","226876655"
"2020-05-02","352532304"
"2020-05-09","384120096"
"2020-05-16","261443119"
"2020-05-23","469233572"
"2020-05-30","787607929"
"2020-06-06","924397710"
"2020-06-13","731569366"
"2020-06-20","881876689"
"2020-06-27","1368070343"
"2020-07-04","945427905"
"2020-07-11","377880273"
"2020-07-18","588100655"
"2020-07-25","215831921"
"2020-08-01","409545803"
"2020-08-08","815876922"
"2020-08-15","714569323"
"2020-08-22","425519355"
"2020-08-29","396203458"
"2020-09-05","707933513"
"2020-09-12","383241253"
"2020-09-19","400702679"
"2020-09-26","497770529"
