"Label","Value"
"2018-01-27","1843898511"
"2018-02-03","1504486458"
"2018-02-10","1356292036"
"2018-02-17","1476200958"
"2018-02-24","1331628642"
"2018-03-03","1735118057"
"2018-03-10","1361104189"
"2018-03-17","1289537349"
"2018-03-24","1445104715"
"2018-03-31","1332105741"
"2018-04-07","1263935736"
"2018-04-14","1580587570"
"2018-04-21","1706159793"
"2018-04-28","1712258873"
"2018-05-05","1691703735"
"2018-05-12","1696784364"
"2018-05-19","1680121873"
"2018-05-26","1387918436"
"2018-06-02","1575553456"
"2018-06-09","1692129096"
"2018-06-16","1554215252"
"2018-06-23","1569164987"
"2018-06-30","1534286759"
"2018-07-07","1733099713"
"2018-07-14","1480931741"
"2018-07-21","1603635474"
"2018-07-28","1510422997"
"2018-08-04","1604405274"
"2018-08-11","1393243150"
"2018-08-18","1442158449"
"2018-08-25","1509001078"
"2018-09-01","1094427126"
"2018-09-08","1449542115"
"2018-09-15","1334852322"
"2018-09-22","1485511564"
"2018-09-29","1295828961"
"2018-10-06","1480059048"
"2018-10-13","1426596636"
"2018-10-20","1504582658"
"2018-10-27","1347402298"
"2018-11-03","1224209875"
"2018-11-10","1344205692"
"2018-11-17","976666118"
"2018-11-24","1196350162"
"2018-12-01","1331967706"
"2018-12-08","1339250427"
"2018-12-15","1251315015"
"2018-12-22","1466776734"
"2018-12-29","1003193880"
"2019-01-05","1110479479"
"2019-01-12","1246415053"
"2019-01-19","1199749008"
"2019-01-26","1161550841"
"2019-02-02","1309757863"
"2019-02-09","1258793807"
"2019-02-16","1151361007"
"2019-02-23","1155858308"
"2019-03-02","1213499114"
"2019-03-09","1265091609"
"2019-03-16","1285673071"
"2019-03-23","1107662260"
"2019-03-30","1173859210"
"2019-04-06","1418222964"
"2019-04-13","1201026218"
"2019-04-20","1199769571"
"2019-04-27","1179505438"
"2019-05-04","1322683013"
"2019-05-11","1327458814"
"2019-05-18","1474666248"
"2019-05-25","1373033001"
"2019-06-01","1268295221"
"2019-06-08","1307359136"
"2019-06-15","1470853287"
"2019-06-22","1438720896"
"2019-06-29","1491441916"
"2019-07-06","1621352458"
"2019-07-13","1609941976"
"2019-07-20","1326371177"
"2019-07-27","1224840615"
"2019-08-03","1668913615"
"2019-08-10","1518287602"
"2019-08-17","1359614254"
"2019-08-24","1316288214"
"2019-08-31","1437320624"
"2019-09-07","1385778498"
"2019-09-14","1363816690"
"2019-09-21","1442041331"
"2019-09-28","1305600915"
"2019-10-05","1218859257"
"2019-10-12","1033142565"
"2019-10-19","858294489"
"2019-10-26","913533150"
"2019-11-02","624603958"
"2019-11-09","479769504"
"2019-11-16","507728195"
"2019-11-23","521109441"
"2019-11-30","519141176"
"2019-12-07","486248008"
"2019-12-14","454987078"
"2019-12-21","543282737"
"2019-12-28","477440645"
"2020-01-04","492805270"
"2020-01-11","498912269"
"2020-01-18","570921028"
"2020-01-25","358662161"
"2020-02-01","639063435"
"2020-02-08","607195152"
"2020-02-15","481513364"
"2020-02-22","432274172"
"2020-02-29","504951330"
"2020-03-07","555527210"
"2020-03-14","507346228"
"2020-03-21","502246689"
"2020-03-28","579453722"
"2020-04-04","730174259"
"2020-04-11","767240970"
"2020-04-18","701463495"
"2020-04-25","845504537"
"2020-05-02","1043945247"
"2020-05-09","1123688799"
"2020-05-16","1546567553"
"2020-05-23","1323976387"
"2020-05-30","1172186932"
"2020-06-06","1272635994"
"2020-06-13","1167343948"
"2020-06-20","1284766816"
"2020-06-27","1434494727"
"2020-07-04","1306343040"
"2020-07-11","1407959000"
"2020-07-18","1441986609"
"2020-07-25","1632633061"
"2020-08-01","1603039990"
"2020-08-08","1544909451"
"2020-08-15","1425211683"
"2020-08-22","1175303370"
"2020-08-29","1144658854"
"2020-09-05","1100411301"
"2020-09-12","1294930704"
"2020-09-19","1532941968"
"2020-09-26","1185438760"
