Time,bit-x,bitfinex,bitflyer,bitstamp,btcchina,coinbase,huobi,kraken,okcoin,others
2016-06-14 00:00:00 UTC,5828.667,65715.5700167702,16647.40259912,11896.45385901,54561.4954000003,13664.4180784999,435840.457899999,17711.84420549,975176.288999703,66099.78063200535
2016-06-15 00:00:00 UTC,5809.254,34104.05155391,13267.88870287,6474.23692802,42859.1563999995,8895.54520277999,436508.246499992,10064.22871978,904234.901999687,48775.37188300556
2016-06-16 00:00:00 UTC,3831.64,123792.103269911,26009.3232401,19614.46457745,74183.1933000008,18222.7316474099,795142.240899958,26899.3622107199,1681954.25699966,75172.92978082434
2016-06-17 00:00:00 UTC,7839.18399999999,97376.6511267502,16563.87236071,16635.73128162,66679.754000001,15477.61050677,670295.767399964,26870.8472396799,1418258.08199971,91926.88747223304
2016-06-18 00:00:00 UTC,7801.672,66955.0889190702,9422.16237416,7014.60169318,52405.0435999999,10306.30074967,560645.34469998,19254.88255981,1092704.98499963,66770.25775662904
2016-06-19 00:00:00 UTC,6079.126,26699.53099594,7379.21453087,2974.80830444,44808.1626999999,5915.31825558999,512028.801599997,8614.72563179,1016370.41499966,58033.60534859052
2016-06-20 00:00:00 UTC,6355.954,46264.5357556401,10994.15409328,8759.85272332,38347.5603999996,10826.3721478699,439732.14319999,17084.85125262,914127.278999746,76228.22207898676
2016-06-21 00:00:00 UTC,14871.35,102133.43481751,20000.91651653,35039.97053414,81261.2815000011,28207.9915826702,937849.861300011,35443.8325484299,1939872.17799942,120780.644326418
2016-06-22 00:00:00 UTC,5690.395,100527.24338807,31124.95410935,17560.04832787,71398.5419000009,17229.2597263699,879132.677099989,27718.31580137,1901188.58399942,103698.49145486574
2016-06-23 00:00:00 UTC,7201.428,122951.19634304,25591.48865039,26230.76747856,93590.7443000021,22340.41871788,1205469.69650001,27903.33626155,2221305.69499926,126807.35587303394
2016-06-24 00:00:00 UTC,9114.396,92367.9234868202,16537.72577258,17800.4020376,77466.2453000007,21263.4956757299,1145571.7917,29084.74777107,2047118.46799944,113691.49099428648
2016-06-25 00:00:00 UTC,10286.146,55625.8121890702,6770.15371533,7219.97931972,61042.0315000001,8343.21914200998,867831.688000016,10386.47940337,1712361.70599954,79072.2134627311
2016-06-26 00:00:00 UTC,7538.245,45122.5197124501,8655.15425618001,6163.80296681,47723.1817999997,6226.19200357998,863655.260099972,8561.59387311,1668585.66799946,73041.80719038773
2016-06-27 00:00:00 UTC,7241.403,46177.36715309,12062.40395198,9194.02703526,44617.0130999996,7179.85048111998,810973.661099931,8565.03661939,1465433.51199972,83683.27286429131
2016-06-28 00:00:00 UTC,5817.841,35578.38730736,11071.40836147,5979.33686434,41009.0301999996,6405.76062748999,712775.270499995,9092.01019268,1106761.82999964,78030.35809815195
2016-06-29 00:00:00 UTC,6002.236,33257.97319913,8503.0514978,9638.48759345,41431.3557999998,7190.78876282999,633065.613099993,12063.25653903,1177529.48499965,112663.25217469435
2016-06-30 00:00:00 UTC,5628.686,40248.02350751,10018.77518398,8367.56697597,34153.8584999998,8564.17309132999,784011.910199958,11837.02613108,1079509.09499958,91747.8353897226
2016-07-01 00:00:00 UTC,15897.8279999999,41619.56329063,10856.45324325,6931.49589285,37236.9474999999,7455.45371353,697359.388899933,10297.6720511,1130236.35599961,84315.76751038639
2016-07-02 00:00:00 UTC,21379.2789999999,29202.5184462,12151.50550855,5809.20189044,39348.4937,5658.92549487999,722705.266799969,7498.71030042,1023467.14299958,76264.35388691512
2016-07-03 00:00:00 UTC,13832.0699999999,44643.7466385501,18240.93961817,7725.23658764001,46779.8078000001,7091.86024795998,918314.110699983,9135.89056629,1323783.22699953,77409.97273118222
2016-07-04 00:00:00 UTC,5114.392,23524.41815461,11319.68616202,4764.91527193,37681.3278999998,4766.16571937,785757.044700002,8967.21717108,1206621.49699951,68956.63107309857
2016-07-05 00:00:00 UTC,6089.118,17404.86098631,20622.57308149,3507.49429536,34159.4717999997,5678.54726524,613719.328999943,7672.50050635,1003586.9859995,63214.648277667075
2016-07-06 00:00:00 UTC,6867.691,15922.73770485,45653.68827705,4128.6347852,28314.8078999998,6311.50867248998,585705.264199959,6411.988061,924856.691999552,65187.547459501206
2016-07-07 00:00:00 UTC,6065.528,75728.0266760302,61276.7510543,13689.48027883,48643.0481999999,13488.88846771,967926.470500022,16340.04584668,1540030.63199922,101224.42124939196
2016-07-08 00:00:00 UTC,6770.99900000001,32848.48926483,63774.90662713,7033.40182575,25202.4132999998,11669.10057761,629965.976699995,7818.95899538,1017297.91199927,77174.21384015563
2016-07-09 00:00:00 UTC,8332.974,46883.1586784201,80148.41360741,6603.55348073,34103.1520999997,10197.6373374,792923.203800003,8930.24994006,1154262.44899916,97738.60384045799
2016-07-10 00:00:00 UTC,14238.23,10274.8647221,63718.1405692399,2480.41413058,23261.9054999998,3983.31285583999,440747.770199988,2422.40908439,885104.239999404,75586.54588532052
2016-07-11 00:00:00 UTC,20366.7469999999,13920.79217796,47824.2389608599,3221.05011793,21018.1987999999,5323.02039807,452912.268200005,4862.49878312,767676.617999491,64203.18181421498
