"t","v"
"2010-12-30T00:00:00Z","1465971.9773195838"
"2010-12-31T00:00:00Z","1484341.493212667"
"2011-01-01T00:00:00Z","1503338.021978018"
"2011-01-02T00:00:00Z","1492915.8979572644"
"2011-01-03T00:00:00Z","1474493.433866924"
"2011-01-04T00:00:00Z","1489228.4738533248"
"2011-01-05T00:00:00Z","1501518.7907703856"
"2011-01-06T00:00:00Z","1494599.3558603"
"2011-01-07T00:00:00Z","1591013.0487045748"
"2011-01-08T00:00:00Z","1605417.229514893"
"2011-01-09T00:00:00Z","1644624.2782035188"
"2011-01-10T00:00:00Z","1670845.5927256693"
"2011-01-11T00:00:00Z","1666642.1424600987"
"2011-01-12T00:00:00Z","1672662.970448887"
"2011-01-13T00:00:00Z","1897239.017002631"
"2011-01-14T00:00:00Z","1929372.2124712688"
"2011-01-15T00:00:00Z","2013782.7871929882"
"2011-01-16T00:00:00Z","2030336.6866867929"
"2011-01-17T00:00:00Z","1972476.356221849"
"2011-01-18T00:00:00Z","1770607.5286935417"
"2011-01-19T00:00:00Z","1614146.9584397613"
"2011-01-20T00:00:00Z","1752103.7500645139"
"2011-01-21T00:00:00Z","2009525.9479658178"
"2011-01-22T00:00:00Z","2185591.364775708"
"2011-01-23T00:00:00Z","2287350.2309268285"
"2011-01-24T00:00:00Z","2135511.105516154"
"2011-01-25T00:00:00Z","2180017.666716502"
"2011-01-26T00:00:00Z","2144970.25483977"
"2011-01-27T00:00:00Z","2180088.118516123"
"2011-01-28T00:00:00Z","2261865.877147056"
"2011-01-29T00:00:00Z","2310682.5900000045"
"2011-01-30T00:00:00Z","2412883.8233130137"
"2011-01-31T00:00:00Z","2592138.9886737783"
"2011-02-01T00:00:00Z","3532293.855013636"
"2011-02-02T00:00:00Z","3853554.844624852"
"2011-02-03T00:00:00Z","3795619.0594788212"
"2011-02-04T00:00:00Z","4006944.447676973"
"2011-02-05T00:00:00Z","4658739.622103486"
"2011-02-06T00:00:00Z","4765492.5316228485"
"2011-02-07T00:00:00Z","4690605.217198212"
"2011-02-08T00:00:00Z","4761071.679038313"
"2011-02-09T00:00:00Z","4925762.959914838"
"2011-02-10T00:00:00Z","5587139.126624992"
"2011-02-11T00:00:00Z","5282287.900393461"
"2011-02-12T00:00:00Z","5618477.193713115"
"2011-02-13T00:00:00Z","5660539.536443463"
"2011-02-14T00:00:00Z","5718568.696169515"
"2011-02-15T00:00:00Z","5690117.807583333"
"2011-02-16T00:00:00Z","5659034.661291651"
"2011-02-17T00:00:00Z","5701627.711072239"
"2011-02-18T00:00:00Z","5494673.187136874"
"2011-02-19T00:00:00Z","5140760.851962241"
"2011-02-20T00:00:00Z","4767381.09345083"
"2011-02-21T00:00:00Z","4684673.253143556"
"2011-02-22T00:00:00Z","4708940.135711201"
"2011-02-23T00:00:00Z","4988972.527450844"
"2011-02-24T00:00:00Z","5183110.643554219"
"2011-02-25T00:00:00Z","5386470.443347571"
"2011-02-26T00:00:00Z","5239332.310818763"
"2011-02-27T00:00:00Z","5212160.638002079"
"2011-02-28T00:00:00Z","4968505.0497665545"
"2011-03-01T00:00:00Z","5141416.37904787"
"2011-03-02T00:00:00Z","5137485.822170832"
"2011-03-03T00:00:00Z","5205336.662479233"
"2011-03-04T00:00:00Z","5111324.528309529"
"2011-03-05T00:00:00Z","5086038.63191537"
"2011-03-06T00:00:00Z","4749714.67864937"
"2011-03-07T00:00:00Z","4915026.564903382"
"2011-03-08T00:00:00Z","4931462.301581252"
"2011-03-09T00:00:00Z","4847128.937030483"
"2011-03-10T00:00:00Z","4882440.96956413"
"2011-03-11T00:00:00Z","5065479.864079272"
"2011-03-12T00:00:00Z","5091260.228639088"
"2011-03-13T00:00:00Z","5145746.92397175"
"2011-03-14T00:00:00Z","5044789.213784847"
"2011-03-15T00:00:00Z","5030750.625138556"
"2011-03-16T00:00:00Z","4895611.913873257"
"2011-03-17T00:00:00Z","4787185.404109818"
"2011-03-18T00:00:00Z","4573116.611304213"
"2011-03-19T00:00:00Z","4388969.402258349"
"2011-03-20T00:00:00Z","4400507.03391398"
"2011-03-21T00:00:00Z","4329298.742226053"
"2011-03-22T00:00:00Z","4458244.419530046"
"2011-03-23T00:00:00Z","4766361.648359741"
"2011-03-24T00:00:00Z","4901073.334189369"
"2011-03-25T00:00:00Z","5036077.328168501"
"2011-03-26T00:00:00Z","5014337.434695696"
"2011-03-27T00:00:00Z","4895521.9253188055"
"2011-03-28T00:00:00Z","4682069.810955312"
"2011-03-29T00:00:00Z","4564942.722979173"
"2011-03-30T00:00:00Z","4553849.560338025"
"2011-03-31T00:00:00Z","4580659.791122548"
"2011-04-01T00:00:00Z","4540846.878465706"
"2011-04-02T00:00:00Z","4587904.610788756"
"2011-04-03T00:00:00Z","4553406.634184989"
"2011-04-04T00:00:00Z","4044943.468526593"
"2011-04-05T00:00:00Z","3839575.031446616"
"2011-04-06T00:00:00Z","4190386.5418839986"
"2011-04-07T00:00:00Z","4418656.921535188"
"2011-04-08T00:00:00Z","4495562.506948402"
"2011-04-09T00:00:00Z","4409559.128118543"
"2011-04-10T00:00:00Z","4372415.321302979"
"2011-04-11T00:00:00Z","4438345.777241351"
"2011-04-12T00:00:00Z","4952551.269512085"
