"t","v"
"2012-01-13T00:00:00Z","403298.46714407"
"2012-01-14T00:00:00Z","337917.99266986"
"2012-01-15T00:00:00Z","268788.14168628"
"2012-01-16T00:00:00Z","427906.37162007"
"2012-01-17T00:00:00Z","434343.76596318"
"2012-01-18T00:00:00Z","371238.93400907"
"2012-01-19T00:00:00Z","395731.06071731"
"2012-01-20T00:00:00Z","357226.72043564"
"2012-01-21T00:00:00Z","299125.92669918"
"2012-01-22T00:00:00Z","269937.6074814"
"2012-01-23T00:00:00Z","280562.36564898"
"2012-01-24T00:00:00Z","377706.99823065"
"2012-01-25T00:00:00Z","415388.59386537"
"2012-01-26T00:00:00Z","414469.07412439"
"2012-01-27T00:00:00Z","353780.71564243"
"2012-01-28T00:00:00Z","247456.47900729"
"2012-01-29T00:00:00Z","342623.53246226"
"2012-01-30T00:00:00Z","324966.89887951"
"2012-01-31T00:00:00Z","337730.5895612"
"2012-02-01T00:00:00Z","428353.1021487"
"2012-02-02T00:00:00Z","368907.7479033"
"2012-02-03T00:00:00Z","377942.67556368"
"2012-02-04T00:00:00Z","358212.68880569"
"2012-02-05T00:00:00Z","338998.83365475"
"2012-02-06T00:00:00Z","317535.47719824"
"2012-02-07T00:00:00Z","314346.03231177"
"2012-02-08T00:00:00Z","302394.11036891"
"2012-02-09T00:00:00Z","269325.59874688"
"2012-02-10T00:00:00Z","316382.68553219"
"2012-02-11T00:00:00Z","450597.4382388"
"2012-02-12T00:00:00Z","318333.09228019"
