"Label","Value"
"2017-09-02","15587658"
"2017-09-09","8810335"
"2017-09-16","2985557"
"2017-09-23","13899922"
"2017-09-30","6135479"
"2017-10-07","13812188"
"2017-10-14","8802403"
"2017-10-21","21011998"
"2017-10-28","14927433"
"2017-11-04","18497699"
"2017-11-11","12255333"
"2017-11-18","17213101"
"2017-11-25","16816439"
"2017-12-02","38059236"
"2017-12-09","33486835"
"2017-12-16","38655697"
"2017-12-23","23854039"
"2017-12-30","26878757"
"2018-01-06","29175754"
"2018-01-13","26169297"
"2018-01-20","30251585"
"2018-01-27","25254298"
"2018-02-03","24477438"
"2018-02-10","22920261"
"2018-02-17","22053744"
"2018-02-24","29198021"
"2018-03-03","22802817"
"2018-03-10","17955231"
"2018-03-17","12590446"
"2018-03-24","8124152"
"2018-03-31","12247449"
"2018-04-07","20625943"
"2018-04-14","23573620"
"2018-04-21","20231866"
"2018-04-28","24974622"
"2018-05-05","13971858"
"2018-05-12","17807998"
"2018-05-19","13639080"
"2018-05-26","11506537"
"2018-06-02","20297696"
"2018-06-09","15591245"
"2018-06-16","11077299"
"2018-06-23","20155804"
"2018-06-30","11375985"
"2018-07-07","12184007"
"2018-07-14","14102405"
"2018-07-21","20393715"
"2018-07-28","24290832"
"2018-08-04","14112226"
"2018-08-11","17532374"
"2018-08-18","24058376"
"2018-08-25","15661335"
"2018-09-01","9001379"
"2018-09-08","15962463"
"2018-09-15","12295019"
"2018-09-22","19368848"
"2018-09-29","16299398"
"2018-10-06","18238325"
"2018-10-13","20600408"
"2018-10-20","30209607"
"2018-10-27","24220625"
"2018-11-03","29306515"
"2018-11-10","36707048"
"2018-11-17","27397916"
"2018-11-24","21542270"
"2018-12-01","21450561"
"2018-12-08","19533513"
"2018-12-15","16401795"
"2018-12-22","26107721"
"2018-12-29","30677735"
"2019-01-05","12841783"
"2019-01-12","16336200"
"2019-01-19","17301435"
"2019-01-26","18219744"
"2019-02-02","28357183"
"2019-02-09","23046267"
"2019-02-16","18613164"
"2019-02-23","25795475"
"2019-03-02","31665347"
"2019-03-09","25605282"
"2019-03-16","36226250"
"2019-03-23","38812289"
"2019-03-30","37235478"
"2019-04-06","39736240"
"2019-04-13","56087581"
"2019-04-20","38411360"
"2019-04-27","39707561"
"2019-05-04","48681172"
"2019-05-11","41897662"
"2019-05-18","56896982"
"2019-05-25","47833615"
"2019-06-01","71476515"
"2019-06-08","70571771"
"2019-06-15","63701567"
"2019-06-22","66159363"
"2019-06-29","93315331"
"2019-07-06","90090792"
"2019-07-13","65812733"
"2019-07-20","66073619"
"2019-07-27","56808693"
"2019-08-03","51424863"
"2019-08-10","80528306"
"2019-08-17","62928390"
"2019-08-24","59872770"
"2019-08-31","64498969"
"2019-09-07","65059823"
"2019-09-14","64391493"
"2019-09-21","55262349"
"2019-09-28","68003989"
"2019-10-05","56488296"
"2019-10-12","43015351"
"2019-10-19","37240336"
"2019-10-26","39892717"
"2019-11-02","35384744"
"2019-11-09","39824507"
"2019-11-16","43238509"
"2019-11-23","43206970"
"2019-11-30","34126732"
"2019-12-07","22477662"
"2019-12-14","34967938"
"2019-12-21","23985611"
"2019-12-28","38994888"
"2020-01-04","34045827"
"2020-01-11","29345376"
"2020-01-18","24152400"
"2020-01-25","26578661"
"2020-02-01","25486108"
"2020-02-08","29662129"
"2020-02-15","33566424"
"2020-02-22","34932669"
"2020-02-29","22777632"
"2020-03-07","27624050"
"2020-03-14","18993124"
"2020-03-21","16378577"
"2020-03-28","40550144"
"2020-04-04","17475218"
"2020-04-11","20096243"
"2020-04-18","15450897"
"2020-04-25","19603280"
"2020-05-02","25817216"
"2020-05-09","27853751"
"2020-05-16","27458617"
"2020-05-23","49920813"
"2020-05-30","34956477"
"2020-06-06","28481827"
"2020-06-13","20559533"
"2020-06-20","23320817"
"2020-06-27","29151577"
"2020-07-04","24547490"
"2020-07-11","33063233"
"2020-07-18","22301112"
"2020-07-25","37452896"
"2020-08-01","44300138"
"2020-08-08","26131213"
"2020-08-15","27004917"
"2020-08-22","36262563"
"2020-08-29","30382286"
"2020-09-05","49184691"
"2020-09-12","40062025"
"2020-09-19","43802381"
"2020-09-26","37415177"
